,County,FIPS,Population,State,State Abbreviation,Year
5629,cedar,19031,18402,iowa,IA,2011
5630,cedar,19031,18340,iowa,IA,2012
5631,cedar,19031,18270,iowa,IA,2013
5632,cedar,19031,18318,iowa,IA,2014
5633,cedar,19031,18300,iowa,IA,2015
5634,cedar,19031,18407,iowa,IA,2016
5635,cerro gordo,19033,44151,iowa,IA,2010
5636,cerro gordo,19033,43960,iowa,IA,2011
5637,cerro gordo,19033,43692,iowa,IA,2012
5638,cerro gordo,19033,43512,iowa,IA,2013
5639,cerro gordo,19033,43166,iowa,IA,2014
5640,cerro gordo,19033,42923,iowa,IA,2015
5641,cerro gordo,19033,43064,iowa,IA,2016
5642,cherokee,19035,12072,iowa,IA,2010
5643,cherokee,19035,12028,iowa,IA,2011
5644,cherokee,19035,11957,iowa,IA,2012
5645,cherokee,19035,11878,iowa,IA,2013
5646,cherokee,19035,11802,iowa,IA,2014
5647,cherokee,19035,11485,iowa,IA,2015
5648,cherokee,19035,11404,iowa,IA,2016
5649,chickasaw,19037,12439,iowa,IA,2010
5650,chickasaw,19037,12400,iowa,IA,2011
5651,chickasaw,19037,12282,iowa,IA,2012
5652,chickasaw,19037,12268,iowa,IA,2013
5653,chickasaw,19037,12239,iowa,IA,2014
5654,chickasaw,19037,12123,iowa,IA,2015
5655,chickasaw,19037,12063,iowa,IA,2016
5656,clarke,19039,9286,iowa,IA,2010
5657,clarke,19039,9317,iowa,IA,2011
5658,clarke,19039,9341,iowa,IA,2012
5659,clarke,19039,9245,iowa,IA,2013
5660,clarke,19039,9202,iowa,IA,2014
5661,clarke,19039,9227,iowa,IA,2015
5662,clarke,19039,9286,iowa,IA,2016
5663,clay,19041,16667,iowa,IA,2010
5664,clay,19041,16595,iowa,IA,2011
5665,clay,19041,16540,iowa,IA,2012
5666,clay,19041,16442,iowa,IA,2013
5667,clay,19041,16491,iowa,IA,2014
5668,clay,19041,16508,iowa,IA,2015
5669,clay,19041,16325,iowa,IA,2016
5670,clayton,19043,18129,iowa,IA,2010
5671,clayton,19043,18018,iowa,IA,2011
5672,clayton,19043,17948,iowa,IA,2012
5673,clayton,19043,17792,iowa,IA,2013
5674,clayton,19043,17763,iowa,IA,2014
5675,clayton,19043,17715,iowa,IA,2015
5676,clayton,19043,17647,iowa,IA,2016
5677,clinton,19045,49116,iowa,IA,2010
5678,clinton,19045,49086,iowa,IA,2011
5679,clinton,19045,48700,iowa,IA,2012
5680,clinton,19045,48264,iowa,IA,2013
5681,clinton,19045,47882,iowa,IA,2014
5682,clinton,19045,47545,iowa,IA,2015
5683,clinton,19045,47236,iowa,IA,2016
5684,crawford,19047,17096,iowa,IA,2010
5685,crawford,19047,17224,iowa,IA,2011
5686,crawford,19047,17323,iowa,IA,2012
5687,crawford,19047,17365,iowa,IA,2013
5688,crawford,19047,17167,iowa,IA,2014
5689,crawford,19047,17031,iowa,IA,2015
5690,crawford,19047,17036,iowa,IA,2016
5691,dallas,19049,66135,iowa,IA,2010
5692,dallas,19049,69605,iowa,IA,2011
5693,dallas,19049,72176,iowa,IA,2012
5694,dallas,19049,74842,iowa,IA,2013
5695,dallas,19049,77569,iowa,IA,2014
5696,dallas,19049,80491,iowa,IA,2015
5697,dallas,19049,84185,iowa,IA,2016
5698,davis,19051,8753,iowa,IA,2010
5699,davis,19051,8770,iowa,IA,2011
5700,davis,19051,8707,iowa,IA,2012
5701,davis,19051,8768,iowa,IA,2013
5702,davis,19051,8756,iowa,IA,2014
5703,davis,19051,8777,iowa,IA,2015
5704,davis,19051,8901,iowa,IA,2016
5705,decatur,19053,8457,iowa,IA,2010
5706,decatur,19053,8245,iowa,IA,2011
5707,decatur,19053,8237,iowa,IA,2012
5708,decatur,19053,8209,iowa,IA,2013
5709,decatur,19053,8200,iowa,IA,2014
5710,decatur,19053,8123,iowa,IA,2015
5711,decatur,19053,8045,iowa,IA,2016
5712,delaware,19055,17764,iowa,IA,2010
5713,delaware,19055,17624,iowa,IA,2011
5714,delaware,19055,17563,iowa,IA,2012
5715,delaware,19055,17461,iowa,IA,2013
5716,delaware,19055,17374,iowa,IA,2014
5717,delaware,19055,17371,iowa,IA,2015
5718,delaware,19055,17269,iowa,IA,2016
5719,des moines,19057,40325,iowa,IA,2010
5720,des moines,19057,40057,iowa,IA,2011
5721,des moines,19057,40222,iowa,IA,2012
5722,des moines,19057,40381,iowa,IA,2013
5723,des moines,19057,40087,iowa,IA,2014
5724,des moines,19057,39870,iowa,IA,2015
5725,des moines,19057,39625,iowa,IA,2016
5726,dickinson,19059,16667,iowa,IA,2010
5727,dickinson,19059,16857,iowa,IA,2011
5728,dickinson,19059,16924,iowa,IA,2012
5729,dickinson,19059,16876,iowa,IA,2013
5730,dickinson,19059,16830,iowa,IA,2014
5731,dickinson,19059,16990,iowa,IA,2015
5732,dickinson,19059,17104,iowa,IA,2016
5733,dubuque,19061,93653,iowa,IA,2010
5734,dubuque,19061,94599,iowa,IA,2011
5735,dubuque,19061,95128,iowa,IA,2012
5736,dubuque,19061,95888,iowa,IA,2013
5737,dubuque,19061,96408,iowa,IA,2014
5738,dubuque,19061,96813,iowa,IA,2015
5739,dubuque,19061,96704,iowa,IA,2016
5740,emmet,19063,10302,iowa,IA,2010
5741,emmet,19063,10063,iowa,IA,2011
5742,emmet,19063,9920,iowa,IA,2012
5743,emmet,19063,9849,iowa,IA,2013
5744,emmet,19063,9792,iowa,IA,2014
5745,emmet,19063,9672,iowa,IA,2015
5746,emmet,19063,9558,iowa,IA,2016
5747,fayette,19065,20880,iowa,IA,2010
5748,fayette,19065,20959,iowa,IA,2011
5749,fayette,19065,20760,iowa,IA,2012
5750,fayette,19065,20500,iowa,IA,2013
5751,fayette,19065,20274,iowa,IA,2014
5752,fayette,19065,20139,iowa,IA,2015
5753,fayette,19065,19986,iowa,IA,2016
5754,floyd,19067,16303,iowa,IA,2010
5755,floyd,19067,16102,iowa,IA,2011
5756,floyd,19067,16097,iowa,IA,2012
5757,floyd,19067,16035,iowa,IA,2013
5758,floyd,19067,16009,iowa,IA,2014
5759,floyd,19067,15895,iowa,IA,2015
5760,floyd,19067,15835,iowa,IA,2016
5761,franklin,19069,10680,iowa,IA,2010
5762,franklin,19069,10691,iowa,IA,2011
5763,franklin,19069,10509,iowa,IA,2012
5764,franklin,19069,10506,iowa,IA,2013
5765,franklin,19069,10432,iowa,IA,2014
5766,franklin,19069,10326,iowa,IA,2015
5767,franklin,19069,10200,iowa,IA,2016
5768,fremont,19071,7441,iowa,IA,2010
5769,fremont,19071,7374,iowa,IA,2011
5770,fremont,19071,7144,iowa,IA,2012
5771,fremont,19071,7072,iowa,IA,2013
5772,fremont,19071,7032,iowa,IA,2014
5773,fremont,19071,6913,iowa,IA,2015
5774,fremont,19071,6960,iowa,IA,2016
5775,greene,19073,9336,iowa,IA,2010
5776,greene,19073,9330,iowa,IA,2011
5777,greene,19073,9182,iowa,IA,2012
5778,greene,19073,9158,iowa,IA,2013
5779,greene,19073,9129,iowa,IA,2014
5780,greene,19073,8951,iowa,IA,2015
5781,greene,19073,9009,iowa,IA,2016
5782,grundy,19075,12453,iowa,IA,2010
5783,grundy,19075,12479,iowa,IA,2011
5784,grundy,19075,12440,iowa,IA,2012
5785,grundy,19075,12343,iowa,IA,2013
5786,grundy,19075,12392,iowa,IA,2014
5787,grundy,19075,12406,iowa,IA,2015
5788,grundy,19075,12297,iowa,IA,2016
5789,guthrie,19077,10954,iowa,IA,2010
5790,guthrie,19077,10857,iowa,IA,2011
5791,guthrie,19077,10759,iowa,IA,2012
5792,guthrie,19077,10669,iowa,IA,2013
5793,guthrie,19077,10681,iowa,IA,2014
5794,guthrie,19077,10644,iowa,IA,2015
5795,guthrie,19077,10650,iowa,IA,2016
5796,hamilton,19079,15673,iowa,IA,2010
5797,hamilton,19079,15462,iowa,IA,2011
5798,hamilton,19079,15316,iowa,IA,2012
5799,hamilton,19079,15340,iowa,IA,2013
5800,hamilton,19079,15218,iowa,IA,2014
5801,hamilton,19079,15232,iowa,IA,2015
5802,hamilton,19079,15100,iowa,IA,2016
5803,hancock,19081,11341,iowa,IA,2010
5804,hancock,19081,11294,iowa,IA,2011
5805,hancock,19081,11179,iowa,IA,2012
5806,hancock,19081,11133,iowa,IA,2013
5807,hancock,19081,11037,iowa,IA,2014
5808,hancock,19081,11023,iowa,IA,2015
5809,hancock,19081,10893,iowa,IA,2016
5810,hardin,19083,17534,iowa,IA,2010
5811,hardin,19083,17372,iowa,IA,2011
5812,hardin,19083,17358,iowa,IA,2012
5813,hardin,19083,17377,iowa,IA,2013
5814,hardin,19083,17327,iowa,IA,2014
5815,hardin,19083,17252,iowa,IA,2015
5816,hardin,19083,17193,iowa,IA,2016
5817,harrison,19085,14928,iowa,IA,2010
5818,harrison,19085,14764,iowa,IA,2011
5819,harrison,19085,14475,iowa,IA,2012
5820,harrison,19085,14357,iowa,IA,2013
5821,harrison,19085,14269,iowa,IA,2014
5822,harrison,19085,14144,iowa,IA,2015
5823,harrison,19085,14072,iowa,IA,2016
5824,henry,19087,20145,iowa,IA,2010
5825,henry,19087,20233,iowa,IA,2011
5826,henry,19087,19989,iowa,IA,2012
5827,henry,19087,20020,iowa,IA,2013
5828,henry,19087,19820,iowa,IA,2014
5829,henry,19087,19823,iowa,IA,2015
5830,henry,19087,19801,iowa,IA,2016
5831,howard,19089,9566,iowa,IA,2010
5832,howard,19089,9543,iowa,IA,2011
5833,howard,19089,9546,iowa,IA,2012
5834,howard,19089,9436,iowa,IA,2013
5835,howard,19089,9352,iowa,IA,2014
5836,howard,19089,9315,iowa,IA,2015
5837,howard,19089,9272,iowa,IA,2016
5838,humboldt,19091,9815,iowa,IA,2010
5839,humboldt,19091,9779,iowa,IA,2011
5840,humboldt,19091,9719,iowa,IA,2012
5841,humboldt,19091,9666,iowa,IA,2013
5842,humboldt,19091,9624,iowa,IA,2014
5843,humboldt,19091,9544,iowa,IA,2015
5844,humboldt,19091,9531,iowa,IA,2016
5845,ida,19093,7089,iowa,IA,2010
5846,ida,19093,7044,iowa,IA,2011
5847,ida,19093,7043,iowa,IA,2012
5848,ida,19093,7073,iowa,IA,2013
5849,ida,19093,6970,iowa,IA,2014
5850,ida,19093,6962,iowa,IA,2015
5851,ida,19093,6957,iowa,IA,2016
5852,iowa,19095,16355,iowa,IA,2010
5853,iowa,19095,16319,iowa,IA,2011
5854,iowa,19095,16177,iowa,IA,2012
5855,iowa,19095,16279,iowa,IA,2013
5856,iowa,19095,16312,iowa,IA,2014
5857,iowa,19095,16275,iowa,IA,2015
5858,iowa,19095,16184,iowa,IA,2016
5859,jackson,19097,19848,iowa,IA,2010
5860,jackson,19097,19725,iowa,IA,2011
5861,jackson,19097,19677,iowa,IA,2012
5862,jackson,19097,19510,iowa,IA,2013
5863,jackson,19097,19422,iowa,IA,2014
5864,jackson,19097,19357,iowa,IA,2015
5865,jackson,19097,19390,iowa,IA,2016
5866,jasper,19099,36842,iowa,IA,2010
5867,jasper,19099,36613,iowa,IA,2011
5868,jasper,19099,36524,iowa,IA,2012
5869,jasper,19099,36718,iowa,IA,2013
5870,jasper,19099,36870,iowa,IA,2014
5871,jasper,19099,36729,iowa,IA,2015
5872,jasper,19099,36661,iowa,IA,2016
5873,jefferson,19101,16843,iowa,IA,2010
5874,jefferson,19101,17014,iowa,IA,2011
5875,jefferson,19101,17215,iowa,IA,2012
5876,jefferson,19101,17509,iowa,IA,2013
5877,jefferson,19101,17693,iowa,IA,2014
5878,jefferson,19101,17927,iowa,IA,2015
5879,jefferson,19101,18172,iowa,IA,2016
5880,johnson,19103,130882,iowa,IA,2010
5881,johnson,19103,133674,iowa,IA,2011
5882,johnson,19103,136783,iowa,IA,2012
5883,johnson,19103,139653,iowa,IA,2013
5884,johnson,19103,142100,iowa,IA,2014
5885,johnson,19103,144527,iowa,IA,2015
5886,johnson,19103,146633,iowa,IA,2016
5887,jones,19105,20638,iowa,IA,2010
5888,jones,19105,20734,iowa,IA,2011
5889,jones,19105,20592,iowa,IA,2012
5890,jones,19105,20508,iowa,IA,2013
5891,jones,19105,20512,iowa,IA,2014
5892,jones,19105,20402,iowa,IA,2015
5893,jones,19105,20384,iowa,IA,2016
5894,keokuk,19107,10511,iowa,IA,2010
5895,keokuk,19107,10397,iowa,IA,2011
5896,keokuk,19107,10427,iowa,IA,2012
5897,keokuk,19107,10336,iowa,IA,2013
5898,keokuk,19107,10282,iowa,IA,2014
5899,keokuk,19107,10168,iowa,IA,2015
5900,keokuk,19107,10177,iowa,IA,2016
5901,kossuth,19109,15543,iowa,IA,2010
5902,kossuth,19109,15392,iowa,IA,2011
5903,kossuth,19109,15406,iowa,IA,2012
5904,kossuth,19109,15324,iowa,IA,2013
5905,kossuth,19109,15223,iowa,IA,2014
5906,kossuth,19109,15153,iowa,IA,2015
5907,kossuth,19109,15133,iowa,IA,2016
5908,lee,19111,35862,iowa,IA,2010
5909,lee,19111,35554,iowa,IA,2011
5910,lee,19111,35531,iowa,IA,2012
5911,lee,19111,35229,iowa,IA,2013
5912,lee,19111,35052,iowa,IA,2014
5913,lee,19111,34895,iowa,IA,2015
5914,lee,19111,34456,iowa,IA,2016
5915,linn,19113,211226,iowa,IA,2010
5916,linn,19113,213983,iowa,IA,2011
5917,linn,19113,215312,iowa,IA,2012
5918,linn,19113,216235,iowa,IA,2013
5919,linn,19113,217821,iowa,IA,2014
5920,linn,19113,219971,iowa,IA,2015
5921,linn,19113,221900,iowa,IA,2016
5922,louisa,19115,11387,iowa,IA,2010
5923,louisa,19115,11374,iowa,IA,2011
5924,louisa,19115,11355,iowa,IA,2012
5925,louisa,19115,11336,iowa,IA,2013
5926,louisa,19115,11225,iowa,IA,2014
5927,louisa,19115,11256,iowa,IA,2015
5928,louisa,19115,11188,iowa,IA,2016
5929,lucas,19117,8898,iowa,IA,2010
5930,lucas,19117,8869,iowa,IA,2011
5931,lucas,19117,8768,iowa,IA,2012
5932,lucas,19117,8686,iowa,IA,2013
5933,lucas,19117,8624,iowa,IA,2014
5934,lucas,19117,8599,iowa,IA,2015
5935,lucas,19117,8556,iowa,IA,2016
5936,lyon,19119,11581,iowa,IA,2010
5937,lyon,19119,11691,iowa,IA,2011
5938,lyon,19119,11757,iowa,IA,2012
5939,lyon,19119,11695,iowa,IA,2013
5940,lyon,19119,11701,iowa,IA,2014
5941,lyon,19119,11748,iowa,IA,2015
5942,lyon,19119,11788,iowa,IA,2016
5943,madison,19121,15679,iowa,IA,2010
5944,madison,19121,15734,iowa,IA,2011
5945,madison,19121,15638,iowa,IA,2012
5946,madison,19121,15475,iowa,IA,2013
5947,madison,19121,15604,iowa,IA,2014
5948,madison,19121,15713,iowa,IA,2015
5949,madison,19121,15794,iowa,IA,2016
5950,mahaska,19123,22381,iowa,IA,2010
5951,mahaska,19123,22490,iowa,IA,2011
5952,mahaska,19123,22393,iowa,IA,2012
5953,mahaska,19123,22405,iowa,IA,2013
5954,mahaska,19123,22352,iowa,IA,2014
5955,mahaska,19123,22308,iowa,IA,2015
5956,mahaska,19123,22206,iowa,IA,2016
5957,marion,19125,33309,iowa,IA,2010
5958,marion,19125,33262,iowa,IA,2011
5959,marion,19125,33266,iowa,IA,2012
5960,marion,19125,33010,iowa,IA,2013
5961,marion,19125,33260,iowa,IA,2014
5962,marion,19125,33109,iowa,IA,2015
5963,marion,19125,33149,iowa,IA,2016
5964,marshall,19127,40648,iowa,IA,2010
5965,marshall,19127,40953,iowa,IA,2011
5966,marshall,19127,41007,iowa,IA,2012
5967,marshall,19127,40913,iowa,IA,2013
5968,marshall,19127,40672,iowa,IA,2014
5969,marshall,19127,40346,iowa,IA,2015
5970,marshall,19127,40160,iowa,IA,2016
5971,mills,19129,15059,iowa,IA,2010
5972,mills,19129,15028,iowa,IA,2011
5973,mills,19129,14873,iowa,IA,2012
5974,mills,19129,14907,iowa,IA,2013
5975,mills,19129,14763,iowa,IA,2014
5976,mills,19129,14882,iowa,IA,2015
5977,mills,19129,15044,iowa,IA,2016
5978,mitchell,19131,10776,iowa,IA,2010
5979,mitchell,19131,10702,iowa,IA,2011
5980,mitchell,19131,10711,iowa,IA,2012
5981,mitchell,19131,10663,iowa,IA,2013
5982,mitchell,19131,10693,iowa,IA,2014
5983,mitchell,19131,10671,iowa,IA,2015
5984,mitchell,19131,10657,iowa,IA,2016
5985,monona,19133,9243,iowa,IA,2010
5986,monona,19133,9235,iowa,IA,2011
5987,monona,19133,9089,iowa,IA,2012
5988,monona,19133,9028,iowa,IA,2013
5989,monona,19133,8894,iowa,IA,2014
5990,monona,19133,8863,iowa,IA,2015
5991,monona,19133,8799,iowa,IA,2016
5992,monroe,19135,7970,iowa,IA,2010
5993,monroe,19135,8059,iowa,IA,2011
5994,monroe,19135,8073,iowa,IA,2012
5995,monroe,19135,7978,iowa,IA,2013
5996,monroe,19135,7957,iowa,IA,2014
5997,monroe,19135,7925,iowa,IA,2015
5998,monroe,19135,7853,iowa,IA,2016
5999,montgomery,19137,10740,iowa,IA,2010
6000,montgomery,19137,10630,iowa,IA,2011
6001,montgomery,19137,10540,iowa,IA,2012
6002,montgomery,19137,10397,iowa,IA,2013
6003,montgomery,19137,10378,iowa,IA,2014
6004,montgomery,19137,10149,iowa,IA,2015
6005,montgomery,19137,10134,iowa,IA,2016
6006,muscatine,19139,42745,iowa,IA,2010
6007,muscatine,19139,42771,iowa,IA,2011
6008,muscatine,19139,42860,iowa,IA,2012
6009,muscatine,19139,42931,iowa,IA,2013
6010,muscatine,19139,42936,iowa,IA,2014
6011,muscatine,19139,42964,iowa,IA,2015
6012,muscatine,19139,42904,iowa,IA,2016
6013,o'brien,19141,14398,iowa,IA,2010
6014,o'brien,19141,14218,iowa,IA,2011
6015,o'brien,19141,14154,iowa,IA,2012
6016,o'brien,19141,14044,iowa,IA,2013
6017,o'brien,19141,14036,iowa,IA,2014
6018,o'brien,19141,13919,iowa,IA,2015
6019,o'brien,19141,13921,iowa,IA,2016
6020,osceola,19143,6462,iowa,IA,2010
6021,osceola,19143,6313,iowa,IA,2011
6022,osceola,19143,6203,iowa,IA,2012
6023,osceola,19143,6232,iowa,IA,2013
6024,osceola,19143,6227,iowa,IA,2014
6025,osceola,19143,6159,iowa,IA,2015
6026,osceola,19143,6084,iowa,IA,2016
6027,page,19145,15932,iowa,IA,2010
6028,page,19145,15883,iowa,IA,2011
6029,page,19145,15689,iowa,IA,2012
6030,page,19145,15498,iowa,IA,2013
6031,page,19145,15463,iowa,IA,2014
6032,page,19145,15447,iowa,IA,2015
6033,page,19145,15335,iowa,IA,2016
6034,palo alto,19147,9421,iowa,IA,2010
6035,palo alto,19147,9349,iowa,IA,2011
6036,palo alto,19147,9275,iowa,IA,2012
6037,palo alto,19147,9159,iowa,IA,2013
6038,palo alto,19147,9118,iowa,IA,2014
6039,palo alto,19147,9138,iowa,IA,2015
6040,palo alto,19147,9042,iowa,IA,2016
6041,plymouth,19149,24986,iowa,IA,2010
6042,plymouth,19149,24808,iowa,IA,2011
6043,plymouth,19149,24822,iowa,IA,2012
6044,plymouth,19149,24916,iowa,IA,2013
6045,plymouth,19149,24897,iowa,IA,2014
6046,plymouth,19149,24898,iowa,IA,2015
6047,plymouth,19149,25205,iowa,IA,2016
6048,pocahontas,19151,7310,iowa,IA,2010
6049,pocahontas,19151,7202,iowa,IA,2011
6050,pocahontas,19151,7141,iowa,IA,2012
6051,pocahontas,19151,7110,iowa,IA,2013
6052,pocahontas,19151,7096,iowa,IA,2014
6053,pocahontas,19151,6962,iowa,IA,2015
6054,pocahontas,19151,6848,iowa,IA,2016
6055,polk,19153,430640,iowa,IA,2010
6056,polk,19153,438137,iowa,IA,2011
6057,polk,19153,444302,iowa,IA,2012
6058,polk,19153,452032,iowa,IA,2013
6059,polk,19153,460293,iowa,IA,2014
6060,polk,19153,467252,iowa,IA,2015
6061,polk,19153,474768,iowa,IA,2016
6062,pottawattamie,19155,93158,iowa,IA,2010
6063,pottawattamie,19155,93471,iowa,IA,2011
6064,pottawattamie,19155,92906,iowa,IA,2012
6065,pottawattamie,19155,92810,iowa,IA,2013
6066,pottawattamie,19155,93199,iowa,IA,2014
6067,pottawattamie,19155,93532,iowa,IA,2015
6068,pottawattamie,19155,93508,iowa,IA,2016
6069,poweshiek,19157,18914,iowa,IA,2010
6070,poweshiek,19157,18874,iowa,IA,2011
6071,poweshiek,19157,18710,iowa,IA,2012
6072,poweshiek,19157,18581,iowa,IA,2013
6073,poweshiek,19157,18571,iowa,IA,2014
6074,poweshiek,19157,18381,iowa,IA,2015
6075,poweshiek,19157,18292,iowa,IA,2016
6076,ringgold,19159,5131,iowa,IA,2010
6077,ringgold,19159,5049,iowa,IA,2011
6078,ringgold,19159,5029,iowa,IA,2012
6079,ringgold,19159,4974,iowa,IA,2013
6080,ringgold,19159,4961,iowa,IA,2014
6081,ringgold,19159,4974,iowa,IA,2015
6082,ringgold,19159,4989,iowa,IA,2016
6083,sac,19161,10350,iowa,IA,2010
6084,sac,19161,10222,iowa,IA,2011
6085,sac,19161,10161,iowa,IA,2012
6086,sac,19161,10032,iowa,IA,2013
6087,sac,19161,10048,iowa,IA,2014
6088,sac,19161,9966,iowa,IA,2015
6089,sac,19161,9818,iowa,IA,2016
6090,scott,19163,165224,iowa,IA,2010
6091,scott,19163,166521,iowa,IA,2011
6092,scott,19163,168266,iowa,IA,2012
6093,scott,19163,170071,iowa,IA,2013
6094,scott,19163,171118,iowa,IA,2014
6095,scott,19163,171724,iowa,IA,2015
6096,scott,19163,172045,iowa,IA,2016
6097,shelby,19165,12167,iowa,IA,2010
6098,shelby,19165,11986,iowa,IA,2011
6099,shelby,19165,12020,iowa,IA,2012
6100,shelby,19165,11894,iowa,IA,2013
6101,shelby,19165,11873,iowa,IA,2014
6102,shelby,19165,11794,iowa,IA,2015
6103,shelby,19165,11672,iowa,IA,2016
6104,sioux,19167,33704,iowa,IA,2010
6105,sioux,19167,33984,iowa,IA,2011
6106,sioux,19167,34269,iowa,IA,2012
6107,sioux,19167,34454,iowa,IA,2013
6108,sioux,19167,34566,iowa,IA,2014
6109,sioux,19167,34687,iowa,IA,2015
6110,sioux,19167,34891,iowa,IA,2016
6111,story,19169,89542,iowa,IA,2010
6112,story,19169,90797,iowa,IA,2011
6113,story,19169,91730,iowa,IA,2012
6114,story,19169,93462,iowa,IA,2013
6115,story,19169,95310,iowa,IA,2014
6116,story,19169,96348,iowa,IA,2015
6117,story,19169,96816,iowa,IA,2016
6118,tama,19171,17767,iowa,IA,2010
6119,tama,19171,17610,iowa,IA,2011
6120,tama,19171,17501,iowa,IA,2012
6121,tama,19171,17429,iowa,IA,2013
6122,tama,19171,17308,iowa,IA,2014
6123,tama,19171,17204,iowa,IA,2015
6124,tama,19171,17179,iowa,IA,2016
6125,taylor,19173,6317,iowa,IA,2010
6126,taylor,19173,6303,iowa,IA,2011
6127,taylor,19173,6262,iowa,IA,2012
6128,taylor,19173,6226,iowa,IA,2013
6129,taylor,19173,6164,iowa,IA,2014
6130,taylor,19173,6263,iowa,IA,2015
6131,taylor,19173,6237,iowa,IA,2016
6132,union,19175,12534,iowa,IA,2010
6133,union,19175,12549,iowa,IA,2011
6134,union,19175,12580,iowa,IA,2012
6135,union,19175,12607,iowa,IA,2013
6136,union,19175,12615,iowa,IA,2014
6137,union,19175,12425,iowa,IA,2015
6138,union,19175,12390,iowa,IA,2016
6139,van buren,19177,7570,iowa,IA,2010
6140,van buren,19177,7514,iowa,IA,2011
6141,van buren,19177,7449,iowa,IA,2012
6142,van buren,19177,7437,iowa,IA,2013
6143,van buren,19177,7392,iowa,IA,2014
6144,van buren,19177,7297,iowa,IA,2015
6145,van buren,19177,7255,iowa,IA,2016
6146,wapello,19179,35625,iowa,IA,2010
6147,wapello,19179,35463,iowa,IA,2011
6148,wapello,19179,35425,iowa,IA,2012
6149,wapello,19179,35474,iowa,IA,2013
6150,wapello,19179,35382,iowa,IA,2014
6151,wapello,19179,35433,iowa,IA,2015
6152,wapello,19179,35270,iowa,IA,2016
6153,warren,19181,46225,iowa,IA,2010
6154,warren,19181,46628,iowa,IA,2011
6155,warren,19181,46883,iowa,IA,2012
6156,warren,19181,47348,iowa,IA,2013
6157,warren,19181,47830,iowa,IA,2014
6158,warren,19181,48466,iowa,IA,2015
6159,warren,19181,49343,iowa,IA,2016
6160,washington,19183,21704,iowa,IA,2010
6161,washington,19183,21819,iowa,IA,2011
6162,washington,19183,21903,iowa,IA,2012
6163,washington,19183,21941,iowa,IA,2013
6164,washington,19183,22017,iowa,IA,2014
6165,washington,19183,22128,iowa,IA,2015
6166,washington,19183,22109,iowa,IA,2016
6167,wayne,19185,6403,iowa,IA,2010
6168,wayne,19185,6334,iowa,IA,2011
6169,wayne,19185,6326,iowa,IA,2012
6170,wayne,19185,6382,iowa,IA,2013
6171,wayne,19185,6374,iowa,IA,2014
6172,wayne,19185,6355,iowa,IA,2015
6173,wayne,19185,6437,iowa,IA,2016
6174,webster,19187,38013,iowa,IA,2010
